tempo,setpoint,atual,velocidade
183.947,15.000000,10.890000,3.550000
184.192,15.000000,10.500000,4.450000
184.468,15.000000,10.520000,5.240000
184.712,15.000000,10.360000,5.800000
184.999,15.000000,11.160000,5.480000
185.259,15.000000,11.120000,5.800000
185.514,15.000000,10.820000,6.630000
185.773,15.000000,10.500000,8.470000
186.042,15.000000,11.620000,2.750000
186.280,15.000000,11.520000,6.850000
186.544,15.000000,11.270000,8.150000
186.832,15.000000,10.880000,9.000000
187.066,15.000000,11.890000,7.390000
187.322,15.000000,11.560000,7.680000
187.574,15.000000,11.210000,10.100000
187.825,15.000000,12.150000,6.180000
188.085,15.000000,11.900000,8.690000
188.341,15.000000,11.560000,10.590000
188.591,15.000000,12.590000,8.150000
188.837,15.000000,12.220000,10.310000
189.089,15.000000,11.970000,10.950000
189.346,15.000000,12.910000,8.950000
189.595,15.000000,12.630000,10.630000
189.847,15.000000,12.250000,10.110000
190.109,15.000000,13.340000,10.330000
190.386,15.000000,13.250000,9.440000
190.607,15.000000,12.920000,10.670000
190.871,15.000000,13.590000,10.890000
191.140,15.000000,13.520000,9.860000
191.367,15.000000,13.800000,10.520000
191.649,15.000000,13.940000,10.290000
191.890,15.000000,13.920000,9.470000
192.126,15.000000,14.600000,0.000000
192.395,15.000000,14.610000,0.000000
192.657,15.000000,14.610000,0.000000
192.906,15.000000,14.590000,0.000000
193.170,15.000000,14.600000,0.000000
193.437,15.000000,14.600000,0.000000
193.676,15.000000,14.610000,0.000000
193.974,15.000000,14.610000,0.000000
194.200,15.000000,14.620000,0.000000
194.473,15.000000,14.630000,0.000000
194.742,15.000000,14.590000,0.000000
194.990,15.000000,14.620000,0.000000
195.254,15.000000,14.600000,0.000000
195.496,15.000000,14.620000,0.000000
195.757,10.000000,14.590000,3.090000
196.006,10.000000,14.630000,2.120000
196.262,10.000000,14.620000,1.950000
196.515,10.000000,14.310000,1.920000
196.770,10.000000,14.250000,1.650000
197.015,10.000000,14.280000,1.160000
197.273,10.000000,14.280000,0.660000
197.547,10.000000,14.290000,0.290000
197.793,10.000000,14.260000,0.300000
198.025,10.000000,14.280000,-0.560000
198.294,10.000000,14.280000,-0.950000
198.546,10.000000,14.300000,-1.340000
198.805,10.000000,14.280000,-1.820000
199.065,10.000000,14.300000,-2.620000
199.295,10.000000,14.250000,-2.670000
199.558,10.000000,14.520000,-4.470000
199.806,10.000000,14.640000,-4.310000
200.054,10.000000,14.740000,-4.530000
200.308,10.000000,13.610000,-4.050000
200.581,10.000000,13.590000,-3.970000
200.839,10.000000,13.910000,-4.710000
201.093,10.000000,13.910000,-5.210000
201.323,10.000000,12.910000,0.320000
201.608,10.000000,13.110000,-6.090000
201.837,10.000000,13.250000,-4.990000
202.104,10.000000,13.600000,-6.430000
202.338,10.000000,13.590000,-6.420000
202.590,10.000000,12.840000,-1.320000
202.848,10.000000,12.840000,-10.790000
203.097,10.000000,13.250000,-7.010000
203.362,10.000000,13.340000,-4.240000
203.623,10.000000,12.240000,-6.320000
203.856,10.000000,12.570000,-6.990000
204.136,10.000000,12.720000,-8.870000
204.362,10.000000,11.880000,-2.060000
204.640,10.000000,11.960000,-6.950000
204.870,10.000000,12.450000,-8.800000
205.139,10.000000,12.160000,-4.430000
205.376,10.000000,11.560000,-7.590000
205.632,10.000000,12.240000,-13.950000
205.885,10.000000,12.230000,-8.340000
206.136,10.000000,12.240000,-8.570000
206.388,10.000000,11.560000,-7.980000
206.644,10.000000,11.880000,-8.100000
206.897,10.000000,10.890000,-7.890000
207.148,10.000000,11.080000,-9.070000
207.421,10.000000,11.260000,-8.120000
207.689,10.000000,11.560000,-8.630000
207.947,10.000000,10.630000,-8.910000
208.184,10.000000,10.840000,-7.610000
208.448,10.000000,11.090000,-9.150000
208.679,10.000000,11.210000,-8.970000
208.949,10.000000,10.860000,-8.690000
209.206,10.000000,10.860000,-8.780000
209.474,10.000000,9.790000,0.000000
209.735,10.000000,9.850000,0.000000
210.003,10.000000,9.870000,0.000000
210.277,10.000000,9.820000,0.000000
210.544,10.000000,9.810000,0.000000
210.792,15.000000,9.790000,-1.230000
211.063,15.000000,9.790000,-0.720000
211.317,15.000000,9.790000,-0.150000
211.595,15.000000,9.790000,0.370000
211.887,15.000000,9.900000,0.800000
212.107,15.000000,9.900000,1.310000
212.363,15.000000,9.810000,2.310000
212.632,15.000000,9.840000,2.120000
212.909,15.000000,10.820000,1.820000
213.156,15.000000,10.840000,2.530000
213.407,15.000000,10.880000,2.960000
213.663,15.000000,10.810000,3.910000
213.936,15.000000,10.710000,2.160000
214.181,15.000000,10.680000,4.390000
214.452,15.000000,10.500000,5.160000
214.703,15.000000,10.150000,5.740000
214.974,15.000000,10.260000,5.730000
215.223,15.000000,11.220000,5.050000
215.502,15.000000,11.030000,7.180000
215.778,15.000000,10.820000,6.290000
216.032,15.000000,10.500000,7.150000
216.267,15.000000,10.900000,4.560000
216.549,15.000000,10.820000,8.360000
216.816,15.000000,11.870000,4.300000
217.081,15.000000,11.870000,7.550000
217.328,15.000000,11.340000,9.600000
217.583,15.000000,12.010000,4.690000
217.833,15.000000,12.230000,7.810000
218.088,15.000000,12.150000,7.370000
218.340,15.000000,12.570000,5.130000
218.605,15.000000,12.550000,8.600000
218.886,15.000000,12.210000,9.270000
219.126,15.000000,12.760000,5.420000
219.370,15.000000,12.900000,9.320000
219.618,15.000000,12.760000,5.870000
219.883,15.000000,13.110000,5.720000
220.167,15.000000,13.270000,8.850000
220.390,15.000000,12.830000,10.180000
220.630,15.000000,13.670000,4.770000
220.886,15.000000,13.590000,9.810000
221.140,15.000000,13.250000,10.360000
221.391,15.000000,13.480000,5.560000
221.645,15.000000,13.940000,9.410000
221.899,15.000000,13.600000,9.800000
222.148,15.000000,14.600000,0.000000
222.403,15.000000,14.620000,0.000000
222.697,15.000000,14.620000,0.000000
222.922,15.000000,14.610000,0.000000
223.206,15.000000,14.600000,0.000000
223.467,15.000000,14.600000,0.000000
223.740,15.000000,14.620000,0.000000
223.989,15.000000,14.590000,0.000000
224.243,15.000000,14.610000,0.000000
224.509,15.000000,14.610000,0.000000
224.766,15.000000,14.610000,0.000000
225.015,15.000000,14.610000,0.000000
225.300,15.000000,14.590000,0.000000
225.523,15.000000,14.610000,0.000000
225.775,10.000000,14.540000,3.560000
226.023,10.000000,14.630000,2.630000
226.278,10.000000,14.620000,2.570000
226.536,10.000000,14.560000,1.320000
226.783,10.000000,14.250000,1.740000
227.041,10.000000,14.270000,0.870000
227.293,10.000000,13.920000,0.980000
227.540,10.000000,13.910000,0.910000
227.818,10.000000,13.920000,0.560000
228.073,10.000000,13.920000,0.160000
228.341,10.000000,13.940000,-0.690000
228.583,10.000000,13.930000,-0.360000
228.825,10.000000,13.930000,-1.090000
229.075,10.000000,14.020000,-2.750000
229.342,10.000000,14.270000,-2.290000
229.585,10.000000,14.240000,-2.330000
229.840,10.000000,14.540000,-4.200000
230.096,10.000000,14.590000,-3.950000
230.347,10.000000,14.610000,-4.080000
230.599,10.000000,13.600000,-3.670000
230.857,10.000000,13.580000,-4.290000
231.113,10.000000,13.920000,-4.690000
231.367,10.000000,13.910000,-5.120000
231.654,10.000000,13.450000,-0.320000
231.876,10.000000,13.260000,-1.830000
232.127,10.000000,13.230000,-5.330000
232.419,10.000000,13.600000,-6.440000
232.640,10.000000,13.610000,-6.860000
232.903,10.000000,12.560000,-5.640000
233.134,10.000000,12.900000,-6.360000
233.428,10.000000,13.260000,-7.370000
233.641,10.000000,13.380000,-8.640000
233.900,10.000000,12.230000,-6.430000
234.148,10.000000,12.560000,-7.020000
234.401,10.000000,12.850000,-8.780000
234.654,10.000000,12.280000,-3.750000
234.907,10.000000,12.560000,-8.930000
235.161,10.000000,12.210000,-7.600000
235.411,10.000000,12.560000,-8.240000
235.701,10.000000,11.820000,-8.790000
235.948,10.000000,11.870000,-7.870000
236.171,10.000000,12.230000,-8.490000
236.421,10.000000,11.210000,-7.510000
236.683,10.000000,11.550000,-8.030000
236.954,10.000000,11.890000,-8.940000
237.198,10.000000,11.070000,-4.330000
237.441,10.000000,10.880000,-7.700000
237.684,10.000000,11.530000,-9.360000
237.939,10.000000,11.550000,-9.070000
238.190,10.000000,10.770000,-9.480000
238.445,10.000000,10.880000,-8.530000
238.692,10.000000,10.240000,0.000000
238.965,10.000000,10.140000,0.000000
239.227,10.000000,10.180000,0.000000
239.504,10.000000,10.240000,0.000000
239.765,10.000000,10.180000,0.000000
240.014,10.000000,10.140000,0.000000
240.287,10.000000,10.200000,0.000000
240.590,10.000000,10.220000,0.000000
240.818,15.000000,10.130000,-1.560000
241.079,15.000000,10.200000,-1.690000
241.321,15.000000,10.140000,-0.680000
241.618,15.000000,10.140000,-0.160000
241.879,15.000000,10.140000,0.330000
242.138,15.000000,10.240000,0.780000
242.385,15.000000,10.240000,1.210000
242.626,15.000000,10.200000,2.120000
242.884,15.000000,10.140000,2.320000
243.148,15.000000,11.230000,-2.260000
243.399,15.000000,11.230000,1.620000
243.654,15.000000,11.220000,2.000000
243.922,15.000000,11.230000,2.400000
244.180,15.000000,11.160000,4.030000
244.445,15.000000,10.900000,4.740000
244.720,15.000000,10.870000,3.990000
245.008,15.000000,10.480000,5.280000
245.226,15.000000,10.540000,5.630000
245.527,15.000000,11.550000,5.260000
245.758,15.000000,11.250000,7.060000
246.024,15.000000,10.820000,6.740000
246.287,15.000000,11.670000,3.040000
246.545,15.000000,11.890000,6.020000
246.784,15.000000,11.870000,6.380000
247.058,15.000000,11.230000,8.200000
247.323,15.000000,12.210000,6.640000
247.554,15.000000,12.220000,6.930000
247.794,15.000000,11.870000,7.610000
248.062,15.000000,11.530000,8.700000
248.320,15.000000,12.550000,7.490000
248.572,15.000000,12.230000,10.430000
248.829,15.000000,12.280000,4.850000
249.098,15.000000,12.900000,7.870000
249.329,15.000000,12.570000,9.640000
249.621,15.000000,12.230000,9.090000
249.849,15.000000,13.240000,7.730000
250.083,15.000000,12.970000,9.740000
250.347,15.000000,12.550000,10.180000
250.629,15.000000,13.960000,7.990000
250.844,15.000000,13.530000,8.380000
251.094,15.000000,13.300000,10.040000
251.346,15.000000,14.160000,7.640000
251.599,15.000000,13.940000,8.070000
251.856,15.000000,13.860000,8.660000
252.108,15.000000,14.620000,0.000000
252.377,15.000000,14.620000,0.000000
252.628,15.000000,14.620000,0.000000
252.896,15.000000,14.600000,0.000000
253.184,15.000000,14.600000,0.000000
253.419,15.000000,14.620000,0.000000
253.696,15.000000,14.620000,0.000000
253.922,15.000000,14.620000,0.000000
254.190,15.000000,14.600000,0.000000
254.468,15.000000,14.620000,0.000000
254.700,15.000000,14.590000,0.000000
254.950,15.000000,14.600000,0.000000
255.229,15.000000,14.600000,0.000000
255.484,15.000000,14.600000,0.000000
255.749,15.000000,14.600000,0.000000
256.011,10.000000,14.610000,1.850000
256.291,10.000000,14.610000,1.520000
256.503,10.000000,14.630000,0.690000
256.792,10.000000,14.610000,0.550000
257.008,10.000000,14.600000,0.160000
257.261,10.000000,14.620000,-0.310000
257.530,10.000000,14.610000,-0.760000
257.784,10.000000,14.610000,-0.860000
258.028,10.000000,14.590000,-1.650000
258.279,10.000000,14.590000,-2.030000
258.548,10.000000,14.590000,-2.610000
258.785,10.000000,14.440000,-5.870000
259.043,10.000000,13.590000,-1.830000
259.292,10.000000,13.600000,-2.850000
259.549,10.000000,13.930000,-3.300000
259.800,10.000000,13.900000,-3.650000
260.053,10.000000,13.970000,-5.230000
260.326,10.000000,13.170000,-3.570000
260.577,10.000000,13.380000,-5.270000
260.828,10.000000,13.260000,-4.650000
261.082,10.000000,13.580000,-4.990000
261.324,10.000000,13.580000,-4.930000
261.589,10.000000,12.560000,0.150000
261.850,10.000000,12.900000,-5.180000
262.107,10.000000,12.920000,-5.490000
262.332,10.000000,13.240000,-6.160000
262.606,10.000000,13.460000,-8.000000
262.859,10.000000,12.230000,-5.600000
263.099,10.000000,12.570000,-6.180000
263.350,10.000000,12.690000,-7.860000
263.597,10.000000,12.900000,-7.150000
263.852,10.000000,11.890000,-6.260000
264.108,10.000000,12.420000,-8.290000
264.357,10.000000,12.550000,-7.470000
264.611,10.000000,11.540000,-6.870000
264.868,10.000000,11.890000,-3.590000
265.134,10.000000,12.030000,-8.600000
265.366,10.000000,11.390000,-3.770000
265.636,10.000000,11.210000,-7.180000
265.886,10.000000,11.560000,-7.320000
266.135,10.000000,11.900000,-7.870000
266.391,10.000000,10.830000,-6.550000
266.661,10.000000,11.190000,-7.030000
266.900,10.000000,11.350000,-9.310000
267.134,10.000000,10.550000,-6.950000
267.407,10.000000,10.890000,-7.730000
267.672,10.000000,11.220000,-7.840000
267.904,10.000000,11.190000,-7.960000
268.167,10.000000,10.420000,0.000000
268.428,10.000000,10.190000,0.000000
268.700,10.000000,10.230000,0.000000
268.964,10.000000,10.190000,0.000000
269.232,10.000000,10.150000,0.000000
269.500,10.000000,10.370000,0.000000
269.783,10.000000,10.280000,0.000000
270.033,10.000000,10.210000,0.000000
270.312,10.000000,10.530000,-7.590000
270.539,10.000000,10.490000,0.000000
270.838,10.000000,10.570000,-7.690000
271.075,15.000000,10.830000,-1.820000
271.318,15.000000,10.860000,-1.030000
271.578,15.000000,10.920000,-1.450000
271.848,15.000000,10.830000,-0.550000
272.089,15.000000,10.200000,0.710000
272.337,15.000000,10.830000,0.500000
272.605,15.000000,10.900000,0.460000
272.862,15.000000,10.880000,1.560000
273.126,15.000000,10.880000,1.340000
273.424,15.000000,11.110000,0.770000
273.675,15.000000,11.160000,2.600000
273.941,15.000000,10.820000,3.290000
274.205,15.000000,10.860000,3.720000
274.454,15.000000,10.880000,3.760000
274.691,15.000000,10.540000,4.250000
274.979,15.000000,10.480000,5.440000
275.214,15.000000,11.640000,-0.400000
275.472,15.000000,11.290000,1.520000
275.719,15.000000,11.090000,6.710000
275.990,15.000000,10.880000,6.300000
276.243,15.000000,10.750000,7.630000
276.511,15.000000,11.550000,6.040000
276.784,15.000000,11.210000,8.160000
277.039,15.000000,10.840000,9.470000
277.294,15.000000,11.870000,7.520000
277.569,15.000000,11.820000,7.460000
277.817,15.000000,11.190000,8.990000
278.064,15.000000,12.230000,7.780000
278.316,15.000000,11.960000,9.530000
278.589,15.000000,11.530000,10.290000
278.851,15.000000,12.560000,5.000000
279.093,15.000000,12.510000,8.610000
279.320,15.000000,12.380000,5.470000
279.572,15.000000,12.900000,10.240000
279.827,15.000000,12.830000,8.920000
280.087,15.000000,12.210000,10.010000
280.337,15.000000,13.400000,5.300000
280.586,15.000000,13.240000,9.550000
280.835,15.000000,12.770000,11.100000
281.097,15.000000,13.900000,4.230000
281.365,15.000000,13.580000,10.490000
281.594,15.000000,13.240000,9.510000
281.872,15.000000,14.240000,8.910000
282.114,15.000000,13.920000,9.320000
282.361,15.000000,13.580000,10.900000
282.616,15.000000,14.600000,0.000000
282.883,15.000000,14.610000,0.000000
283.161,15.000000,14.590000,0.000000
283.401,15.000000,14.610000,0.000000
283.653,15.000000,14.590000,0.000000
283.904,15.000000,14.610000,0.000000
284.184,15.000000,14.610000,0.000000
284.427,15.000000,14.610000,0.000000
284.708,15.000000,14.600000,0.000000
284.979,15.000000,14.590000,0.000000
285.227,15.000000,14.620000,0.000000
285.487,15.000000,14.610000,0.000000
285.729,15.000000,14.610000,0.000000
286.037,10.000000,14.610000,-2.220000
286.244,10.000000,14.590000,2.630000
286.499,10.000000,14.590000,2.120000
286.752,10.000000,14.320000,3.210000
287.003,10.000000,14.270000,2.080000
287.256,10.000000,14.280000,1.240000
287.510,10.000000,14.140000,-0.300000
287.772,10.000000,13.950000,0.500000
288.016,10.000000,13.940000,0.420000
288.276,10.000000,13.930000,0.040000
288.538,10.000000,13.950000,-0.750000
288.775,10.000000,13.930000,-0.770000
289.050,10.000000,14.210000,-1.080000
289.301,10.000000,14.070000,-2.900000
289.537,10.000000,14.240000,-2.350000
289.805,10.000000,14.260000,-2.380000
290.043,10.000000,14.630000,-4.060000
290.301,10.000000,14.580000,-3.990000
290.551,10.000000,14.580000,-1.000000
290.804,10.000000,13.580000,-3.330000
291.060,10.000000,13.610000,-4.480000
291.317,10.000000,13.950000,-5.290000
291.567,10.000000,14.020000,-6.810000
291.828,10.000000,13.450000,-9.610000
292.101,10.000000,13.240000,-4.770000
292.356,10.000000,13.380000,-6.760000
292.608,10.000000,13.590000,-6.240000
292.844,10.000000,13.930000,-6.640000
293.117,10.000000,12.560000,-5.670000
293.340,10.000000,12.930000,-6.840000
293.598,10.000000,13.040000,-7.650000
293.869,10.000000,13.250000,-7.750000
294.126,10.000000,12.220000,-6.450000
294.354,10.000000,12.580000,-7.240000
294.607,10.000000,12.910000,-7.880000
294.861,10.000000,12.990000,-9.310000
295.115,10.000000,11.950000,-8.470000
295.392,10.000000,12.580000,-9.700000
295.624,10.000000,12.160000,-4.510000
295.892,10.000000,11.910000,-7.930000
296.150,10.000000,12.040000,-8.150000
296.388,10.000000,12.220000,-8.570000
296.664,10.000000,11.190000,-7.330000
296.881,10.000000,11.560000,-8.530000
297.189,10.000000,11.880000,-8.370000
297.413,10.000000,10.960000,-9.270000
297.658,10.000000,11.210000,-8.210000
297.916,10.000000,11.540000,-8.420000
298.161,10.000000,10.490000,0.000000
298.430,10.000000,10.510000,-7.730000
298.688,10.000000,10.490000,0.000000
298.956,10.000000,10.640000,-9.090000
299.204,10.000000,11.200000,-8.260000
299.471,10.000000,11.010000,-5.360000
299.714,10.000000,10.510000,-7.980000
299.993,10.000000,10.730000,-9.330000
300.252,10.000000,10.870000,-8.180000
300.487,10.000000,10.090000,0.000000
300.761,10.000000,10.260000,0.000000
301.021,10.000000,10.370000,0.000000
301.280,15.000000,10.250000,-2.140000
301.543,15.000000,10.210000,-0.870000
301.792,15.000000,10.190000,-0.340000
302.051,15.000000,10.150000,-0.160000
302.337,15.000000,10.250000,0.250000
302.565,15.000000,10.250000,0.720000
302.835,15.000000,10.170000,1.050000
303.085,15.000000,10.240000,1.440000
303.357,15.000000,10.180000,2.610000
303.608,15.000000,10.150000,2.840000
303.877,15.000000,10.220000,2.980000
304.125,15.000000,10.100000,4.140000
304.396,15.000000,10.410000,7.550000
304.647,15.000000,10.890000,3.910000
304.965,15.000000,10.890000,4.320000
305.171,15.000000,10.710000,5.760000
305.444,15.000000,10.490000,5.730000
305.716,15.000000,10.550000,6.430000
305.983,15.000000,11.210000,5.820000
306.225,15.000000,11.030000,7.140000
306.507,15.000000,10.900000,6.940000
306.734,15.000000,10.530000,7.470000
307.020,15.000000,11.580000,6.630000
307.273,15.000000,11.210000,8.190000
307.513,15.000000,10.840000,8.990000
307.764,15.000000,11.900000,7.440000
308.030,15.000000,11.540000,10.820000
308.282,15.000000,11.430000,8.630000
308.532,15.000000,12.230000,8.420000
308.813,15.000000,11.610000,10.430000
309.050,15.000000,12.170000,5.500000
309.310,15.000000,12.570000,8.880000
309.603,15.000000,12.220000,9.580000
309.817,15.000000,12.490000,6.020000
310.080,15.000000,12.900000,9.250000
310.355,15.000000,12.580000,9.900000
310.584,15.000000,13.460000,5.250000
310.826,15.000000,13.260000,9.600000
311.084,15.000000,12.910000,10.470000
311.330,15.000000,13.400000,5.380000
311.603,15.000000,13.580000,10.030000
311.836,15.000000,13.240000,9.900000
312.105,15.000000,13.720000,5.510000
312.366,15.000000,13.930000,9.810000
312.636,15.000000,13.620000,11.300000
312.877,15.000000,14.620000,0.000000
313.120,15.000000,14.620000,0.000000
313.384,15.000000,14.610000,0.000000
313.626,15.000000,14.610000,0.000000
313.891,15.000000,14.630000,0.000000
314.147,15.000000,14.620000,0.000000
314.415,15.000000,14.620000,0.000000
314.671,15.000000,14.600000,0.000000
314.933,15.000000,14.610000,0.000000
315.193,15.000000,14.620000,0.000000
315.440,15.000000,14.610000,0.000000
315.710,15.000000,14.620000,0.000000
315.966,15.000000,14.610000,0.000000
316.222,10.000000,14.550000,3.360000
316.459,10.000000,14.640000,2.570000
316.738,10.000000,14.460000,3.760000
317.001,10.000000,14.270000,2.740000
317.244,10.000000,14.280000,1.990000
317.498,10.000000,14.280000,1.490000
317.721,10.000000,13.950000,1.530000
317.970,10.000000,13.940000,1.130000
318.224,10.000000,13.920000,1.110000
318.476,10.000000,13.930000,0.420000
318.767,10.000000,13.930000,-0.030000
318.994,10.000000,13.930000,-0.420000
319.239,10.000000,13.930000,-0.810000
319.494,10.000000,14.410000,-4.830000
319.756,10.000000,13.930000,-1.410000
320.019,10.000000,13.900000,-1.590000
320.249,10.000000,14.240000,-3.520000
320.519,10.000000,14.560000,-4.620000
320.758,10.000000,14.590000,-4.100000
321.013,10.000000,14.620000,-4.170000
321.269,10.000000,14.120000,-0.040000
321.529,10.000000,13.610000,-4.260000
321.810,10.000000,13.900000,-5.600000
322.040,10.000000,13.910000,-4.960000
322.291,10.000000,14.100000,-6.610000
322.562,10.000000,13.450000,-2.390000
322.788,10.000000,13.240000,-6.050000
323.068,10.000000,13.600000,-6.390000
323.319,10.000000,13.550000,-6.380000
323.553,10.000000,12.580000,-1.680000
323.802,10.000000,12.970000,-7.410000
324.056,10.000000,12.910000,-6.820000
324.311,10.000000,13.230000,-7.590000
324.569,10.000000,12.230000,-6.900000
324.817,10.000000,12.550000,-7.390000
325.069,10.000000,12.850000,-8.980000
325.328,10.000000,12.900000,-8.630000
325.574,10.000000,12.220000,-7.720000
325.837,10.000000,12.350000,-8.840000
326.123,10.000000,12.160000,-4.850000
326.343,10.000000,11.620000,-7.600000
326.596,10.000000,12.230000,-9.730000
326.855,10.000000,12.200000,-8.690000
327.089,10.000000,11.210000,-7.770000
327.353,10.000000,11.210000,-7.910000
327.609,10.000000,11.030000,-5.400000
327.850,10.000000,11.100000,-7.350000
328.121,10.000000,11.210000,-8.590000
328.371,10.000000,11.550000,-8.710000
328.620,10.000000,10.750000,-7.970000
328.885,10.000000,10.500000,0.000000
329.171,10.000000,10.590000,-8.630000
329.404,10.000000,11.050000,-3.420000
329.676,10.000000,11.200000,-9.080000
329.941,10.000000,10.520000,-7.690000
330.166,10.000000,10.500000,0.000000
330.460,10.000000,10.520000,-7.710000
330.704,10.000000,10.520000,-8.000000
330.938,10.000000,10.860000,-8.860000
331.230,15.000000,9.810000,12.330000
331.472,15.000000,10.020000,-1.740000
331.727,15.000000,9.790000,-0.580000
332.001,15.000000,9.790000,-0.020000
332.245,15.000000,9.810000,0.800000
332.511,15.000000,9.790000,1.060000
332.765,15.000000,9.830000,1.850000
333.038,15.000000,9.800000,2.120000
333.298,15.000000,9.900000,2.230000
333.573,15.000000,9.810000,3.520000
333.811,15.000000,10.630000,-0.490000
334.088,15.000000,10.840000,3.310000
334.350,15.000000,10.880000,3.310000
334.601,15.000000,10.540000,3.840000
334.883,15.000000,10.480000,5.030000
335.112,15.000000,10.310000,6.200000
335.393,15.000000,10.960000,2.210000
335.664,15.000000,11.160000,5.650000
335.886,15.000000,11.190000,6.020000
336.154,15.000000,10.820000,6.500000
336.412,15.000000,10.750000,7.230000
336.680,15.000000,11.320000,8.300000
336.937,15.000000,11.190000,7.660000
337.241,15.000000,11.390000,2.470000
337.457,15.000000,11.680000,3.960000
337.737,15.000000,11.600000,9.500000
337.991,15.000000,11.190000,9.620000
338.227,15.000000,12.230000,7.950000
338.504,15.000000,11.880000,8.340000
338.776,15.000000,11.530000,9.740000
339.007,15.000000,12.550000,8.500000
339.261,15.000000,12.300000,10.200000
339.504,15.000000,11.890000,9.770000
339.760,15.000000,12.890000,8.830000
340.034,15.000000,12.850000,8.730000
340.273,15.000000,12.230000,10.090000
340.544,15.000000,13.240000,9.500000
340.785,15.000000,13.170000,8.940000
341.029,15.000000,12.950000,10.890000
341.299,15.000000,13.710000,5.700000
341.536,15.000000,13.510000,9.420000
341.813,15.000000,13.160000,11.550000
342.036,15.000000,13.920000,9.010000
342.288,15.000000,13.850000,9.170000
342.552,15.000000,13.880000,9.660000
342.793,15.000000,14.620000,0.000000
343.061,15.000000,14.590000,0.000000
343.313,15.000000,14.620000,0.000000
343.566,15.000000,14.600000,0.000000
343.836,15.000000,14.620000,0.000000
344.109,15.000000,14.620000,0.000000
344.346,15.000000,14.620000,0.000000
344.643,15.000000,14.620000,0.000000
344.888,15.000000,14.620000,0.000000
345.146,15.000000,14.620000,0.000000
345.387,15.000000,14.620000,0.000000
345.655,15.000000,14.620000,0.000000
345.910,15.000000,14.590000,0.000000
346.170,15.000000,14.620000,0.000000
346.415,10.000000,14.590000,2.890000
346.668,10.000000,14.640000,2.150000
346.921,10.000000,14.270000,3.600000
347.175,10.000000,14.250000,2.000000
347.428,10.000000,14.280000,1.960000
347.686,10.000000,14.270000,1.140000
347.933,10.000000,14.210000,2.310000
348.203,10.000000,13.940000,0.250000
348.455,10.000000,13.920000,0.360000
348.717,10.000000,13.920000,-0.090000
348.961,10.000000,13.930000,-0.490000
349.214,10.000000,13.930000,-0.870000
