tempo,setpoint,atual,velocidade
21.589,14.000000,14.290000,0.000000
21.840,14.000000,14.290000,0.000000
22.109,14.000000,14.250000,0.000000
22.341,14.000000,14.270000,0.000000
22.594,14.000000,14.280000,0.000000
22.847,14.000000,14.270000,0.000000
23.123,14.000000,14.260000,0.000000
23.376,14.000000,14.270000,0.000000
23.643,14.000000,14.200000,0.000000
23.897,14.000000,14.280000,0.000000
24.171,14.000000,14.280000,0.000000
24.435,14.000000,14.190000,0.000000
24.679,15.000000,14.220000,0.920000
24.946,15.000000,14.270000,0.950000
25.214,15.000000,13.930000,2.620000
25.446,15.000000,13.930000,1.180000
25.695,15.000000,13.950000,1.610000
25.947,15.000000,13.950000,1.720000
26.226,15.000000,13.590000,3.390000
26.443,15.000000,13.580000,2.060000
26.695,15.000000,13.590000,2.510000
26.949,15.000000,13.870000,7.000000
27.194,15.000000,14.620000,0.000000
27.466,15.000000,14.600000,0.000000
27.722,15.000000,14.630000,0.000000
27.970,15.000000,14.320000,2.240000
28.220,15.000000,14.620000,0.000000
28.513,15.000000,14.620000,0.000000
28.781,15.000000,14.600000,0.000000
29.021,15.000000,14.360000,1.800000
29.247,15.000000,14.630000,0.000000
29.521,15.000000,14.630000,0.000000
29.794,15.000000,14.630000,0.000000
30.062,15.000000,14.630000,0.000000
30.290,15.000000,14.630000,0.000000
30.547,15.000000,14.630000,0.000000
30.814,15.000000,14.620000,0.000000
31.070,15.000000,14.610000,0.000000
31.336,15.000000,14.620000,0.000000
31.598,15.000000,14.590000,0.000000
31.845,15.000000,14.620000,0.000000
32.114,15.000000,14.620000,0.000000
32.375,15.000000,14.620000,0.000000
32.659,15.000000,14.620000,0.000000
32.876,15.000000,14.620000,0.000000
33.136,15.000000,14.620000,0.000000
33.424,15.000000,14.590000,0.000000
33.659,15.000000,14.620000,0.000000
33.938,15.000000,14.620000,0.000000
34.162,15.000000,14.620000,0.000000
34.452,15.000000,14.620000,0.000000
34.674,15.000000,14.620000,0.000000
34.938,15.000000,14.620000,0.000000
35.191,15.000000,14.600000,0.000000
35.442,15.000000,14.620000,0.000000
35.698,10.000000,14.590000,-4.400000
35.951,10.000000,13.620000,-3.680000
36.204,10.000000,13.580000,-3.670000
36.464,10.000000,13.930000,-4.780000
36.720,10.000000,13.930000,-5.140000
36.991,10.000000,14.280000,-5.970000
37.230,10.000000,13.610000,-7.090000
37.473,10.000000,13.250000,-5.490000
37.745,10.000000,13.570000,-6.160000
38.025,10.000000,13.600000,-6.930000
38.270,10.000000,12.560000,-5.750000
38.516,10.000000,13.110000,-3.840000
38.743,10.000000,12.980000,-6.790000
38.994,10.000000,13.250000,-7.870000
39.253,10.000000,12.240000,-6.510000
39.502,10.000000,12.580000,-7.230000
39.763,10.000000,12.930000,-8.250000
40.006,10.000000,12.280000,-3.780000
40.265,10.000000,12.300000,-8.700000
40.518,10.000000,12.380000,-9.360000
40.780,10.000000,12.160000,-4.710000
41.032,10.000000,11.550000,-7.470000
41.298,10.000000,11.950000,-7.960000
41.549,10.000000,12.240000,-8.640000
41.810,10.000000,11.530000,-4.460000
42.063,10.000000,11.560000,-8.210000
42.362,10.000000,11.540000,-8.400000
42.562,10.000000,11.560000,-8.590000
42.807,10.000000,10.890000,-8.730000
43.054,10.000000,11.560000,-9.160000
43.307,10.000000,10.480000,0.000000
43.582,10.000000,10.500000,-7.690000
43.833,10.000000,10.890000,-8.140000
44.087,10.000000,11.360000,-10.000000
44.338,10.000000,10.190000,0.000000
44.600,10.000000,10.210000,0.000000
44.863,10.000000,10.140000,0.000000
45.123,10.000000,10.190000,0.000000
45.385,10.000000,10.230000,0.000000
45.669,10.000000,10.180000,0.000000
45.922,10.000000,10.170000,0.000000
46.187,10.000000,10.220000,0.000000
46.449,10.000000,10.210000,0.000000
46.707,10.000000,10.150000,0.000000
46.979,10.000000,10.190000,0.000000
47.244,10.000000,10.250000,0.000000
47.495,10.000000,10.190000,0.000000
47.765,10.000000,10.170000,0.000000
48.033,10.000000,10.220000,0.000000
48.305,10.000000,10.210000,0.000000
48.558,10.000000,10.150000,0.000000
48.801,20.000000,10.190000,4.680000
49.076,20.000000,10.170000,5.090000
49.331,20.000000,11.200000,5.580000
49.597,20.000000,11.190000,6.560000
49.855,20.000000,11.610000,7.700000
50.098,20.000000,10.500000,9.080000
50.347,20.000000,11.550000,8.490000
50.617,20.000000,11.490000,10.610000
50.896,20.000000,11.340000,12.010000
51.160,20.000000,11.900000,10.280000
51.414,20.000000,11.600000,13.300000
51.641,20.000000,11.210000,13.200000
51.883,20.000000,11.900000,13.170000
52.132,20.000000,12.240000,10.090000
52.385,20.000000,12.500000,15.550000
52.638,20.000000,12.030000,16.490000
52.891,20.000000,12.840000,16.310000
53.149,20.000000,12.430000,13.190000
53.403,20.000000,13.140000,17.040000
53.670,20.000000,13.590000,17.230000
53.908,20.000000,13.790000,12.930000
54.160,20.000000,13.840000,18.490000
54.420,20.000000,14.620000,16.680000
54.701,20.000000,13.920000,18.800000
54.955,20.000000,14.760000,19.070000
55.194,20.000000,15.440000,18.870000
55.456,20.000000,14.750000,20.140000
55.698,20.000000,15.490000,19.750000
55.945,20.000000,15.970000,15.000000
56.201,20.000000,15.880000,16.830000
56.460,20.000000,15.960000,19.250000
56.713,20.000000,16.360000,20.270000
56.974,20.000000,16.170000,16.500000
57.227,20.000000,16.360000,21.000000
57.481,20.000000,16.910000,16.430000
57.773,20.000000,16.280000,20.760000
58.018,20.000000,16.920000,20.320000
58.265,20.000000,16.470000,17.960000
58.513,20.000000,16.910000,21.080000
58.789,20.000000,17.240000,20.950000
59.053,20.000000,17.670000,21.770000
59.314,20.000000,18.000000,20.580000
59.567,20.000000,17.890000,22.010000
59.791,20.000000,18.350000,17.280000
60.049,20.000000,18.090000,21.880000
60.309,20.000000,18.550000,20.690000
60.574,20.000000,18.960000,17.070000
60.827,20.000000,19.460000,19.960000
61.084,20.000000,19.040000,21.440000
61.339,20.000000,19.460000,19.950000
61.596,20.000000,20.130000,0.000000
61.873,20.000000,20.110000,0.000000
62.117,20.000000,20.130000,0.000000
62.374,20.000000,20.070000,0.000000
62.646,20.000000,20.130000,0.000000
62.894,20.000000,20.130000,0.000000
63.124,20.000000,20.110000,0.000000
63.413,20.000000,20.130000,0.000000
63.671,20.000000,20.070000,0.000000
63.892,20.000000,20.130000,0.000000
64.146,20.000000,20.120000,0.000000
64.400,20.000000,20.110000,0.000000
